oms_risk,uv_index,altitude,temperature,pressure,humidity,timestamp,sensor,DateN,TimeN,sequenceTime,Time
Low,1.183400273,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223557,2037,2017-07-19 22:35:57
NA,NA,268.5,46.9375,98133.25,NA,1.90717E+11,pressure_temperature,190717,223558,2038,2017-07-19 22:35:58
NA,NA,NA,NA,NA,42.919487,1.90717E+11,humidity,190717,223558,2039,2017-07-19 22:35:58
Low,0.779116452,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223559,2040,2017-07-19 22:35:59
Low,0.982597053,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223601,2041,2017-07-19 22:36:01
Low,1.262382865,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223603,2042,2017-07-19 22:36:03
NA,NA,267.875,47.0625,98160.75,NA,1.90717E+11,pressure_temperature,190717,223603,2043,2017-07-19 22:36:03
NA,NA,NA,NA,NA,39.11146164,1.90717E+11,humidity,190717,223603,2044,2017-07-19 22:36:03
Low,0.576974571,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223605,2045,2017-07-19 22:36:05
Low,0.821954489,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223607,2046,2017-07-19 22:36:07
NA,NA,267.9375,47.1875,98150.75,NA,1.90717E+11,pressure_temperature,190717,223608,2047,2017-07-19 22:36:08
NA,NA,NA,NA,NA,45.40652847,1.90717E+11,humidity,190717,223608,2048,2017-07-19 22:36:08
Low,0.787148595,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223609,2049,2017-07-19 22:36:09
Low,0.784471214,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223611,2050,2017-07-19 22:36:11
Low,0.769745648,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223613,2051,2017-07-19 22:36:13
NA,NA,269.5625,47.3125,98132.75,NA,1.90717E+11,pressure_temperature,190717,223613,2052,2017-07-19 22:36:13
NA,NA,NA,NA,NA,45.28022385,1.90717E+11,humidity,190717,223613,2053,2017-07-19 22:36:13
Low,0.808567584,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223615,2054,2017-07-19 22:36:15
Low,0.740294516,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223617,2055,2017-07-19 22:36:17
NA,NA,269.75,47.4375,98126.5,NA,1.90717E+11,pressure_temperature,190717,223618,2056,2017-07-19 22:36:18
NA,NA,NA,NA,NA,44.00251007,1.90717E+11,humidity,190717,223618,2057,2017-07-19 22:36:18
Low,0.742971897,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223619,2058,2017-07-19 22:36:19
Low,0.748326659,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223621,2059,2017-07-19 22:36:21
Low,0.854083002,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223623,2060,2017-07-19 22:36:23
NA,NA,269.1875,47.5625,98131.5,NA,1.90717E+11,pressure_temperature,190717,223623,2061,2017-07-19 22:36:23
NA,NA,NA,NA,NA,43.21675873,1.90717E+11,humidity,190717,223623,2062,2017-07-19 22:36:23
Low,0.839357436,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223625,2063,2017-07-19 22:36:25
Low,0.808567584,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223627,2064,2017-07-19 22:36:27
NA,NA,268.8125,47.75,98134.75,NA,1.90717E+11,pressure_temperature,190717,223628,2065,2017-07-19 22:36:28
NA,NA,NA,NA,NA,46.64656067,1.90717E+11,humidity,190717,223628,2066,2017-07-19 22:36:28
Low,0.838018715,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223629,2067,2017-07-19 22:36:29
Low,0.843373477,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223631,2068,2017-07-19 22:36:31
Low,0.842034817,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223633,2069,2017-07-19 22:36:33
NA,NA,270.25,47.9375,98123.25,NA,1.90717E+11,pressure_temperature,190717,223633,2070,2017-07-19 22:36:33
NA,NA,NA,NA,NA,46.26554871,1.90717E+11,humidity,190717,223634,2071,2017-07-19 22:36:34
Low,0.835341334,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223635,2072,2017-07-19 22:36:35
Low,0.851405621,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223637,2073,2017-07-19 22:36:37
NA,NA,271.4375,48.0625,98108.5,NA,1.90717E+11,pressure_temperature,190717,223638,2074,2017-07-19 22:36:38
NA,NA,NA,NA,NA,46.49652863,1.90717E+11,humidity,190717,223639,2075,2017-07-19 22:36:39
Low,0.854083002,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223639,2076,2017-07-19 22:36:39
Low,0.870147228,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223641,2077,2017-07-19 22:36:41
Low,0.910307884,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223643,2078,2017-07-19 22:36:43
NA,NA,271.125,48.25,98107.5,NA,1.90717E+11,pressure_temperature,190717,223644,2079,2017-07-19 22:36:44
NA,NA,NA,NA,NA,46.04782867,1.90717E+11,humidity,190717,223644,2080,2017-07-19 22:36:44
Low,0.933065593,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223645,2081,2017-07-19 22:36:45
Low,1.012048125,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223647,2082,2017-07-19 22:36:47
NA,NA,271.25,48.375,98107.75,NA,1.90717E+11,pressure_temperature,190717,223648,2083,2017-07-19 22:36:48
NA,NA,NA,NA,NA,46.02968597,1.90717E+11,humidity,190717,223649,2084,2017-07-19 22:36:49
Low,1.145916939,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223649,2085,2017-07-19 22:36:49
Low,0.99866128,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223651,2086,2017-07-19 22:36:51
Low,1.244979858,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223653,2087,2017-07-19 22:36:53
NA,NA,268.3125,48.5,98123,NA,1.90717E+11,pressure_temperature,190717,223653,2088,2017-07-19 22:36:53
NA,NA,NA,NA,NA,42.80504227,1.90717E+11,humidity,190717,223653,2089,2017-07-19 22:36:53
Low,0.860776424,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223655,2090,2017-07-19 22:36:55
Low,0.729584992,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223657,2091,2017-07-19 22:36:57
NA,NA,270.4375,48.5,98094,NA,1.90717E+11,pressure_temperature,190717,223658,2092,2017-07-19 22:36:58
NA,NA,NA,NA,NA,44.7756958,1.90717E+11,humidity,190717,223658,2093,2017-07-19 22:36:58
Low,0.963855386,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223659,2094,2017-07-19 22:36:59
Low,1.119143248,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223701,2095,2017-07-19 22:37:01
Low,0.487282455,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223703,2096,2017-07-19 22:37:03
NA,NA,272,48.625,98113,NA,1.90717E+11,pressure_temperature,190717,223703,2097,2017-07-19 22:37:03
NA,NA,NA,NA,NA,39.82952499,1.90717E+11,humidity,190717,223703,2098,2017-07-19 22:37:03
Low,0.39892906,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223705,2099,2017-07-19 22:37:05
Low,0.331994653,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223707,2100,2017-07-19 22:37:07
NA,NA,270.25,48.5,98123.5,NA,1.90717E+11,pressure_temperature,190717,223708,2101,2017-07-19 22:37:08
NA,NA,NA,NA,NA,74.33341217,1.90717E+11,humidity,190717,223708,2102,2017-07-19 22:37:08
Low,0.295850068,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223709,2103,2017-07-19 22:37:09
Low,0.319946438,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223711,2104,2017-07-19 22:37:11
Low,0.738955796,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223713,2105,2017-07-19 22:37:13
NA,NA,270.3125,48.4375,98140.25,NA,1.90717E+11,pressure_temperature,190717,223713,2106,2017-07-19 22:37:13
NA,NA,NA,NA,NA,43.87969208,1.90717E+11,humidity,190717,223713,2107,2017-07-19 22:37:13
Low,0.742971897,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223715,2108,2017-07-19 22:37:15
Low,0.243641227,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223717,2109,2017-07-19 22:37:17
NA,NA,267.875,48.3125,98154.5,NA,1.90717E+11,pressure_temperature,190717,223718,2110,2017-07-19 22:37:18
NA,NA,NA,NA,NA,74.24967194,1.90717E+11,humidity,190717,223718,2111,2017-07-19 22:37:18
Low,0.228915662,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223719,2112,2017-07-19 22:37:19
Low,0.216867462,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223721,2113,2017-07-19 22:37:21
Low,0.240963846,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223723,2114,2017-07-19 22:37:23
NA,NA,268.625,48.1875,98131.25,NA,1.90717E+11,pressure_temperature,190717,223723,2115,2017-07-19 22:37:23
NA,NA,NA,NA,NA,74.16872406,1.90717E+11,humidity,190717,223723,2116,2017-07-19 22:37:23
Low,0.728246331,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223725,2117,2017-07-19 22:37:25
Low,0.973226249,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223727,2118,2017-07-19 22:37:27
NA,NA,269.3125,48.25,98131.5,NA,1.90717E+11,pressure_temperature,190717,223728,2119,2017-07-19 22:37:28
NA,NA,NA,NA,NA,40.68994141,1.90717E+11,humidity,190717,223728,2120,2017-07-19 22:37:28
Low,0.404283792,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223729,2121,2017-07-19 22:37:29
Low,0.333333343,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223731,2122,2017-07-19 22:37:31
Low,0.262382865,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223733,2123,2017-07-19 22:37:33
NA,NA,267.25,48.1875,98156.75,NA,1.90717E+11,pressure_temperature,190717,223733,2124,2017-07-19 22:37:33
NA,NA,NA,NA,NA,29.39985275,1.90717E+11,humidity,190717,223733,2125,2017-07-19 22:37:33
Low,0.246318609,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223735,2126,2017-07-19 22:37:35
Low,0.451137871,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223737,2127,2017-07-19 22:37:37
NA,NA,266.5,48.0625,98176.25,NA,1.90717E+11,pressure_temperature,190717,223738,2128,2017-07-19 22:37:38
NA,NA,NA,NA,NA,29.5680275,1.90717E+11,humidity,190717,223738,2129,2017-07-19 22:37:38
Low,0.364123166,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223739,2130,2017-07-19 22:37:39
Low,0.47389558,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223741,2131,2017-07-19 22:37:41
Low,0.791164637,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223743,2132,2017-07-19 22:37:43
NA,NA,265.9375,48.0625,98167.5,NA,1.90717E+11,pressure_temperature,190717,223743,2133,2017-07-19 22:37:43
NA,NA,NA,NA,NA,35.40322876,1.90717E+11,humidity,190717,223743,2134,2017-07-19 22:37:43
Low,0.39892906,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223745,2135,2017-07-19 22:37:45
Low,0.385542154,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223747,2136,2017-07-19 22:37:47
NA,NA,266,48.0625,98169.5,NA,1.90717E+11,pressure_temperature,190717,223748,2137,2017-07-19 22:37:48
NA,NA,NA,NA,NA,30.39076233,1.90717E+11,humidity,190717,223748,2138,2017-07-19 22:37:48
Low,0.396251678,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223749,2139,2017-07-19 22:37:49
Low,0.401606411,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223751,2140,2017-07-19 22:37:51
Low,0.404283792,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223753,2141,2017-07-19 22:37:53
NA,NA,266.4375,48,98164.75,NA,1.90717E+11,pressure_temperature,190717,223753,2142,2017-07-19 22:37:53
NA,NA,NA,NA,NA,30.3740139,1.90717E+11,humidity,190717,223753,2143,2017-07-19 22:37:53
Low,0.402945101,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223755,2144,2017-07-19 22:37:55
Low,0.404283792,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223757,2145,2017-07-19 22:37:57
NA,NA,266.25,48,98168.75,NA,1.90717E+11,pressure_temperature,190717,223758,2146,2017-07-19 22:37:58
NA,NA,NA,NA,NA,30.57149887,1.90717E+11,humidity,190717,223758,2147,2017-07-19 22:37:58
Low,0.406961173,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223759,2148,2017-07-19 22:37:59
Low,0.406961173,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223801,2149,2017-07-19 22:38:01
Low,0.409638554,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223803,2150,2017-07-19 22:38:03
NA,NA,266.625,48,98167,NA,1.90717E+11,pressure_temperature,190717,223803,2151,2017-07-19 22:38:03
NA,NA,NA,NA,NA,30.89040375,1.90717E+11,humidity,190717,223803,2152,2017-07-19 22:38:03
Low,0.409638554,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223805,2153,2017-07-19 22:38:05
Low,0.412315935,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223807,2154,2017-07-19 22:38:07
NA,NA,266.375,48,98166,NA,1.90717E+11,pressure_temperature,190717,223808,2155,2017-07-19 22:38:08
NA,NA,NA,NA,NA,31.07393074,1.90717E+11,humidity,190717,223808,2156,2017-07-19 22:38:08
Low,0.40026772,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223809,2157,2017-07-19 22:38:09
Low,0.455153942,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223811,2158,2017-07-19 22:38:11
Low,0.946452498,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223813,2159,2017-07-19 22:38:13
NA,NA,265.0625,48.0625,98183,NA,1.90717E+11,pressure_temperature,190717,223813,2160,2017-07-19 22:38:13
NA,NA,NA,NA,NA,44.77429962,1.90717E+11,humidity,190717,223813,2161,2017-07-19 22:38:13
Low,0.995983899,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223815,2162,2017-07-19 22:38:15
Low,0.808567584,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223817,2163,2017-07-19 22:38:17
NA,NA,263.5,48.1875,98171.75,NA,1.90717E+11,pressure_temperature,190717,223818,2164,2017-07-19 22:38:18
NA,NA,NA,NA,NA,43.41005707,1.90717E+11,humidity,190717,223818,2165,2017-07-19 22:38:18
Low,0.447121829,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223819,2166,2017-07-19 22:38:19
Low,1.089692116,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223821,2167,2017-07-19 22:38:21
Low,1.180722833,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223823,2168,2017-07-19 22:38:23
NA,NA,263.625,48.3125,98197,NA,1.90717E+11,pressure_temperature,190717,223823,2169,2017-07-19 22:38:23
NA,NA,NA,NA,NA,44.37026215,1.90717E+11,humidity,190717,223823,2170,2017-07-19 22:38:23
Low,1.037483215,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223825,2171,2017-07-19 22:38:25
Low,0.867469847,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223827,2172,2017-07-19 22:38:27
NA,NA,264.8125,48.3125,98186.75,NA,1.90717E+11,pressure_temperature,190717,223828,2173,2017-07-19 22:38:28
NA,NA,NA,NA,NA,31.34259415,1.90717E+11,humidity,190717,223828,2174,2017-07-19 22:38:28
Low,0.410977244,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223829,2175,2017-07-19 22:38:29
Low,0.309236944,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223831,2176,2017-07-19 22:38:31
Low,0.67603749,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223833,2177,2017-07-19 22:38:33
NA,NA,261.3125,48.25,98227.5,NA,1.90717E+11,pressure_temperature,190717,223833,2178,2017-07-19 22:38:33
NA,NA,NA,NA,NA,29.83529472,1.90717E+11,humidity,190717,223833,2179,2017-07-19 22:38:33
Low,0.883534133,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223835,2180,2017-07-19 22:38:35
Low,0.886211514,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223837,2181,2017-07-19 22:38:37
NA,NA,260,48.25,98254,NA,1.90717E+11,pressure_temperature,190717,223838,2182,2017-07-19 22:38:38
NA,NA,NA,NA,NA,44.07229233,1.90717E+11,humidity,190717,223838,2183,2017-07-19 22:38:38
Low,0.986613095,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223839,2184,2017-07-19 22:38:39
Low,0.888888896,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223841,2185,2017-07-19 22:38:41
Low,0.433734924,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223843,2186,2017-07-19 22:38:43
NA,NA,260.5,48.25,98234.5,NA,1.90717E+11,pressure_temperature,190717,223843,2187,2017-07-19 22:38:43
NA,NA,NA,NA,NA,29.68875122,1.90717E+11,humidity,190717,223843,2188,2017-07-19 22:38:43
Low,0.783132553,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223845,2189,2017-07-19 22:38:45
Low,0.903614461,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223847,2190,2017-07-19 22:38:47
NA,NA,260.0625,48.3125,98242.25,NA,1.90717E+11,pressure_temperature,190717,223848,2191,2017-07-19 22:38:48
NA,NA,NA,NA,NA,42.44217682,1.90717E+11,humidity,190717,223848,2192,2017-07-19 22:38:48
Low,0.917001307,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223849,2193,2017-07-19 22:38:49
Low,0.626506031,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223851,2194,2017-07-19 22:38:51
Low,0.842034817,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223853,2195,2017-07-19 22:38:53
NA,NA,259,48.3125,98257,NA,1.90717E+11,pressure_temperature,190717,223853,2196,2017-07-19 22:38:53
NA,NA,NA,NA,NA,30.9301796,1.90717E+11,humidity,190717,223853,2197,2017-07-19 22:38:53
Low,0.820615768,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223855,2198,2017-07-19 22:38:55
Low,0.744310558,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223857,2199,2017-07-19 22:38:57
NA,NA,259.4375,48.375,98251,NA,1.90717E+11,pressure_temperature,190717,223858,2200,2017-07-19 22:38:58
NA,NA,NA,NA,NA,44.8678093,1.90717E+11,humidity,190717,223858,2201,2017-07-19 22:38:58
Low,1.135207534,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223859,2202,2017-07-19 22:38:59
Low,0.621151268,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223901,2203,2017-07-19 22:39:01
Low,1.068273067,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223903,2204,2017-07-19 22:39:03
NA,NA,259.6875,48.4375,98240.25,NA,1.90717E+11,pressure_temperature,190717,223903,2205,2017-07-19 22:39:03
NA,NA,NA,NA,NA,45.94664383,1.90717E+11,humidity,190717,223903,2206,2017-07-19 22:39:03
Low,0.5488621,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223905,2207,2017-07-19 22:39:05
Low,0.987951815,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223907,2208,2017-07-19 22:39:07
NA,NA,262.3125,48.5625,98218.25,NA,1.90717E+11,pressure_temperature,190717,223908,2209,2017-07-19 22:39:08
NA,NA,NA,NA,NA,41.9606781,1.90717E+11,humidity,190717,223908,2210,2017-07-19 22:39:08
Low,1.006693482,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223909,2211,2017-07-19 22:39:09
Low,0.409638554,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223911,2212,2017-07-19 22:39:11
Low,0.293172687,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223913,2213,2017-07-19 22:39:13
NA,NA,259.5,48.5625,98260,NA,1.90717E+11,pressure_temperature,190717,223913,2214,2017-07-19 22:39:13
NA,NA,NA,NA,NA,74.57904053,1.90717E+11,humidity,190717,223913,2215,2017-07-19 22:39:13
Low,0.151271746,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223915,2216,2017-07-19 22:39:15
Low,0.153949127,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223917,2217,2017-07-19 22:39:17
NA,NA,262.25,48.5,98212.25,NA,1.90717E+11,pressure_temperature,190717,223918,2218,2017-07-19 22:39:18
NA,NA,NA,NA,NA,74.59997559,1.90717E+11,humidity,190717,223918,2219,2017-07-19 22:39:18
Low,0.313253015,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223919,2220,2017-07-19 22:39:19
Low,0.373493969,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223921,2221,2017-07-19 22:39:21
Low,0.410977244,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223923,2222,2017-07-19 22:39:23
NA,NA,263.375,48.5,98209.5,NA,1.90717E+11,pressure_temperature,190717,223923,2223,2017-07-19 22:39:23
NA,NA,NA,NA,NA,30.22258759,1.90717E+11,humidity,190717,223923,2224,2017-07-19 22:39:23
Low,0.183400273,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223925,2225,2017-07-19 22:39:25
Low,0.409638554,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223927,2226,2017-07-19 22:39:27
NA,NA,263.3125,48.4375,98199.25,NA,1.90717E+11,pressure_temperature,190717,223928,2227,2017-07-19 22:39:28
NA,NA,NA,NA,NA,31.30560875,1.90717E+11,humidity,190717,223928,2228,2017-07-19 22:39:28
Low,0.958500683,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223929,2229,2017-07-19 22:39:29
Low,0.469879508,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223931,2230,2017-07-19 22:39:31
Low,0.373493969,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223933,2231,2017-07-19 22:39:33
NA,NA,264.0625,48.5625,98191.5,NA,1.90717E+11,pressure_temperature,190717,223933,2232,2017-07-19 22:39:33
NA,NA,NA,NA,NA,30.86946869,1.90717E+11,humidity,190717,223933,2233,2017-07-19 22:39:33
Low,0.405622482,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223935,2234,2017-07-19 22:39:35
Low,0.286479235,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223937,2235,2017-07-19 22:39:37
NA,NA,263.1875,48.625,98202.25,NA,1.90717E+11,pressure_temperature,190717,223938,2236,2017-07-19 22:39:38
NA,NA,NA,NA,NA,29.02930832,1.90717E+11,humidity,190717,223938,2237,2017-07-19 22:39:38
Low,0.336010695,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223939,2238,2017-07-19 22:39:39
Low,0.392235607,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223941,2239,2017-07-19 22:39:41
Low,0.447121829,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223943,2240,2017-07-19 22:39:43
NA,NA,262.875,48.6875,98201.75,NA,1.90717E+11,pressure_temperature,190717,223943,2241,2017-07-19 22:39:43
NA,NA,NA,NA,NA,31.91131973,1.90717E+11,humidity,190717,223943,2242,2017-07-19 22:39:43
Low,0.428380191,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223945,2243,2017-07-19 22:39:45
Low,0.459170014,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223947,2244,2017-07-19 22:39:47
NA,NA,262.25,48.8125,98216,NA,1.90717E+11,pressure_temperature,190717,223948,2245,2017-07-19 22:39:48
NA,NA,NA,NA,NA,31.20861244,1.90717E+11,humidity,190717,223948,2246,2017-07-19 22:39:48
Low,0.457831323,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223949,2247,2017-07-19 22:39:49
Low,0.485943764,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223951,2248,2017-07-19 22:39:51
Low,0.464524776,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223953,2249,2017-07-19 22:39:53
NA,NA,262,48.875,98217.75,NA,1.90717E+11,pressure_temperature,190717,223953,2250,2017-07-19 22:39:53
NA,NA,NA,NA,NA,32.85268402,1.90717E+11,humidity,190717,223953,2251,2017-07-19 22:39:53
Low,0.273092359,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223955,2252,2017-07-19 22:39:55
Low,0.307898253,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223957,2253,2017-07-19 22:39:57
NA,NA,258.75,48.875,98255.25,NA,1.90717E+11,pressure_temperature,190717,223958,2254,2017-07-19 22:39:58
NA,NA,NA,NA,NA,29.98811722,1.90717E+11,humidity,190717,223958,2255,2017-07-19 22:39:58
Low,0.14993307,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,223959,2256,2017-07-19 22:39:59
Low,0.228915662,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224001,2257,2017-07-19 22:40:01
Low,0.13654618,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224003,2258,2017-07-19 22:40:03
NA,NA,257.25,48.875,98280.25,NA,1.90717E+11,pressure_temperature,190717,224003,2259,2017-07-19 22:40:03
NA,NA,NA,NA,NA,74.5511322,1.90717E+11,humidity,190717,224003,2260,2017-07-19 22:40:03
Low,0.156626508,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224005,2261,2017-07-19 22:40:05
Low,0.18875502,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224006,2262,2017-07-19 22:40:06
NA,NA,256.375,48.8125,98269.25,NA,1.90717E+11,pressure_temperature,190717,224008,2263,2017-07-19 22:40:08
NA,NA,NA,NA,NA,74.49669647,1.90717E+11,humidity,190717,224008,2264,2017-07-19 22:40:08
Low,0.207496658,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224009,2265,2017-07-19 22:40:09
Low,0.159303874,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224011,2266,2017-07-19 22:40:11
Low,0.135207489,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224013,2267,2017-07-19 22:40:13
NA,NA,256.25,48.6875,98289.75,NA,1.90717E+11,pressure_temperature,190717,224013,2268,2017-07-19 22:40:13
NA,NA,NA,NA,NA,73.85469818,1.90717E+11,humidity,190717,224013,2269,2017-07-19 22:40:13
Low,0.081659973,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224015,2270,2017-07-19 22:40:15
Low,0.129852742,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224017,2271,2017-07-19 22:40:17
NA,NA,255.8125,48.625,98293.25,NA,1.90717E+11,pressure_temperature,190717,224018,2272,2017-07-19 22:40:18
NA,NA,NA,NA,NA,73.57278442,1.90717E+11,humidity,190717,224018,2273,2017-07-19 22:40:18
Low,0.152610436,NA,NA,NA,NA,1.90717E+11,ultraviolet,190717,224019,2274,2017-07-19 22:40:19
