"","USRear","LidarRight","LidarLeft","USRight","USLeft","SO","CO","O3","P10","NO","P25","timestamp","sensor","DateN","TimeN","Time","sequenceTime"
"3382","261.62","919.00","157.00","124.46","157.48",NA,NA,NA,NA,NA,NA,200717001902,"proximity","200717","001902",2017-07-21 00:19:02,3382
"3383","248.92","136.00","160.00","121.92","119.38",NA,NA,NA,NA,NA,NA,200717001902,"proximity","200717","001902",2017-07-21 00:19:02,3383
"3384","388.62","138.00","161.00","134.62","152.40","4095.00","4095.00","4095.00","13.80","4095.00","9.90",200717001902,"proximity","200717","001902",2017-07-21 00:19:02,3384
"3385","378.46","141.00","156.00","132.08","147.32",NA,NA,NA,NA,NA,NA,200717001903,"proximity","200717","001903",2017-07-21 00:19:03,3385
"3386","231.14","1.00","171.00","137.16","144.78",NA,NA,NA,NA,NA,NA,200717001903,"proximity","200717","001903",2017-07-21 00:19:03,3386
"3387","533.40","147.00","1.00","137.16","142.24",NA,NA,NA,NA,NA,NA,200717001903,"proximity","200717","001903",2017-07-21 00:19:03,3387
"3388","218.44","146.00","1503.00","139.70","149.86","4095.00","4095.00","4095.00","13.80","4095.00","9.90",200717001903,"proximity","200717","001903",2017-07-21 00:19:03,3388
"3389","215.90","148.00","1506.00","144.78","165.10",NA,NA,NA,NA,NA,NA,200717001904,"proximity","200717","001904",2017-07-21 00:19:04,3389
"3390","647.70","149.00","1.00","147.32","172.72",NA,NA,NA,NA,NA,NA,200717001904,"proximity","200717","001904",2017-07-21 00:19:04,3390
"3391","635.00","172.00","1488.00","213.36","320.04",NA,NA,NA,NA,NA,NA,200717001904,"proximity","200717","001904",2017-07-21 00:19:04,3391
"3392","508.00","165.00","1120.00","236.22","322.58","4095.00","4095.00","4095.00","13.80","4095.00","9.80",200717001905,"proximity","200717","001905",2017-07-21 00:19:05,3392
"3393","317.50","166.00","1.00","269.24","469.90",NA,NA,NA,NA,NA,NA,200717001905,"proximity","200717","001905",2017-07-21 00:19:05,3393
"3394","662.94","995.00","1.00","134.62","172.72",NA,NA,NA,NA,NA,NA,200717001905,"proximity","200717","001905",2017-07-21 00:19:05,3394
"3395","601.98","1.00","1.00","561.34","462.28",NA,NA,NA,NA,NA,NA,200717001905,"proximity","200717","001905",2017-07-21 00:19:05,3395
"3396","650.24","876.00","1.00","490.22","172.72","4095.00","4095.00","4095.00","13.90","4095.00","9.90",200717001906,"proximity","200717","001906",2017-07-21 00:19:06,3396
"3397","670.56","952.00","1.00","467.36","320.04",NA,NA,NA,NA,NA,NA,200717001906,"proximity","200717","001906",2017-07-21 00:19:06,3397
"3398","307.34","1.00","1.00","500.38","574.04",NA,NA,NA,NA,NA,NA,200717001906,"proximity","200717","001906",2017-07-21 00:19:06,3398
"3399","599.44","1.00","1.00","203.20","185.42",NA,NA,NA,NA,NA,NA,200717001906,"proximity","200717","001906",2017-07-21 00:19:06,3399
"3400","393.70","1.00","1.00","96.52","510.54","4095.00","4095.00","4095.00","14.00","4095.00","10.00",200717001907,"proximity","200717","001907",2017-07-21 00:19:07,3400
"3401","233.68","1.00","1.00","419.10","332.74",NA,NA,NA,NA,NA,NA,200717001907,"proximity","200717","001907",2017-07-21 00:19:07,3401
"3402","454.66","1.00","1.00","513.08","368.30",NA,NA,NA,NA,NA,NA,200717001907,"proximity","200717","001907",2017-07-21 00:19:07,3402
"3403","660.40","1.00","1.00","627.38","637.54",NA,NA,NA,NA,NA,NA,200717001908,"proximity","200717","001908",2017-07-21 00:19:08,3403
"3404","195.58","1.00","1.00","548.64","556.26","4095.00","4095.00","4095.00","14.10","4095.00","10.00",200717001908,"proximity","200717","001908",2017-07-21 00:19:08,3404
"3405","340.36","1.00","1.00","604.52","302.26",NA,NA,NA,NA,NA,NA,200717001908,"proximity","200717","001908",2017-07-21 00:19:08,3405
"3406","665.48","1.00","1.00","538.48","165.10",NA,NA,NA,NA,NA,NA,200717001908,"proximity","200717","001908",2017-07-21 00:19:08,3406
"3407","360.68","1.00","1276.00","629.92","320.04",NA,NA,NA,NA,NA,NA,200717001909,"proximity","200717","001909",2017-07-21 00:19:09,3407
"3408","124.46","822.00","1.00","538.48","353.06","4095.00","4095.00","4095.00","13.60","4095.00","10.10",200717001909,"proximity","200717","001909",2017-07-21 00:19:09,3408
"3409","441.96","884.00","1.00","441.96","121.92",NA,NA,NA,NA,NA,NA,200717001909,"proximity","200717","001909",2017-07-21 00:19:09,3409
"3410","355.60","1284.00","1319.00","210.82","320.04",NA,NA,NA,NA,NA,NA,200717001910,"proximity","200717","001910",2017-07-21 00:19:10,3410
"3411","553.72","1.00","1.00","513.08","365.76",NA,NA,NA,NA,NA,NA,200717001910,"proximity","200717","001910",2017-07-21 00:19:10,3411
"3412","678.18","1.00","1476.00","614.68","640.08","4095.00","4095.00","4095.00","13.10","4095.00","10.20",200717001910,"proximity","200717","001910",2017-07-21 00:19:10,3412
"3413","254.00","912.00","1505.00","477.52","576.58",NA,NA,NA,NA,NA,NA,200717001911,"proximity","200717","001911",2017-07-21 00:19:11,3413
"3414","627.38","457.00","1.00","538.48","386.08",NA,NA,NA,NA,NA,NA,200717001911,"proximity","200717","001911",2017-07-21 00:19:11,3414
"3415","543.56","1086.00","1.00","502.92","640.08",NA,NA,NA,NA,NA,NA,200717001911,"proximity","200717","001911",2017-07-21 00:19:11,3415
"3416","269.24","436.00","1.00","541.02","530.86","4095.00","4095.00","4095.00","12.60","4095.00","10.30",200717001911,"proximity","200717","001911",2017-07-21 00:19:11,3416
"3417","449.58","444.00","1.00","363.22","233.68",NA,NA,NA,NA,NA,NA,200717001912,"proximity","200717","001912",2017-07-21 00:19:12,3417
"3418","683.26","1510.00","1.00","350.52","83.82",NA,NA,NA,NA,NA,NA,200717001912,"proximity","200717","001912",2017-07-21 00:19:12,3418
"3419","281.94","831.00","1.00","391.16","500.38",NA,NA,NA,NA,NA,NA,200717001912,"proximity","200717","001912",2017-07-21 00:19:12,3419
"3420","642.62","1.00","558.00","414.02","218.44","4095.00","4095.00","4095.00","12.40","4095.00","10.20",200717001913,"proximity","200717","001913",2017-07-21 00:19:13,3420
"3421","632.46","1.00","560.00","368.30","35.56",NA,NA,NA,NA,NA,NA,200717001913,"proximity","200717","001913",2017-07-21 00:19:13,3421
"3422","233.68","1.00","551.00","518.16","320.04",NA,NA,NA,NA,NA,NA,200717001913,"proximity","200717","001913",2017-07-21 00:19:13,3422
"3423","619.76","879.00","581.00","365.76","223.52",NA,NA,NA,NA,NA,NA,200717001913,"proximity","200717","001913",2017-07-21 00:19:13,3423
"3424","678.18","148.00","1.00","66.04","60.96","4095.00","4095.00","4095.00","12.30","4095.00","10.20",200717001913,"proximity","200717","001913",2017-07-21 00:19:13,3424
"3425","655.32","145.00","1.00","144.78","198.12",NA,NA,NA,NA,NA,NA,200717001914,"proximity","200717","001914",2017-07-21 00:19:14,3425
"3426","660.40","173.00","235.00","154.94","195.58",NA,NA,NA,NA,NA,NA,200717001914,"proximity","200717","001914",2017-07-21 00:19:14,3426
"3427","650.24","836.00","202.00","246.38","193.04",NA,NA,NA,NA,NA,NA,200717001915,"proximity","200717","001915",2017-07-21 00:19:15,3427
"3428","680.72","891.00","195.00","345.44","185.42","4095.00","4095.00","4095.00","12.30","4095.00","10.20",200717001915,"proximity","200717","001915",2017-07-21 00:19:15,3428
"3429","665.48","914.00","190.00","322.58","180.34",NA,NA,NA,NA,NA,NA,200717001915,"proximity","200717","001915",2017-07-21 00:19:15,3429
"3430","657.86","1.00","190.00","127.00","165.10",NA,NA,NA,NA,NA,NA,200717001915,"proximity","200717","001915",2017-07-21 00:19:15,3430
"3431","647.70","1.00","186.00","147.32","175.26",NA,NA,NA,NA,NA,NA,200717001916,"proximity","200717","001916",2017-07-21 00:19:16,3431
"3432","279.40","160.00","195.00","127.00","175.26","4095.00","4095.00","4095.00","12.30","4095.00","10.10",200717001916,"proximity","200717","001916",2017-07-21 00:19:16,3432
"3433","289.56","1.00","194.00","134.62","180.34",NA,NA,NA,NA,NA,NA,200717001916,"proximity","200717","001916",2017-07-21 00:19:16,3433
"3434","688.34","778.00","744.00","165.10","182.88",NA,NA,NA,NA,NA,NA,200717001916,"proximity","200717","001916",2017-07-21 00:19:16,3434
"3435","259.08","1.00","593.00","378.46","213.36",NA,NA,NA,NA,NA,NA,200717001917,"proximity","200717","001917",2017-07-21 00:19:17,3435
"3436","627.38","785.00","570.00","370.84","223.52","4095.00","4095.00","4095.00","12.30","4095.00","10.10",200717001917,"proximity","200717","001917",2017-07-21 00:19:17,3436
"3437","665.48","795.00","1.00","393.70","320.04",NA,NA,NA,NA,NA,NA,200717001917,"proximity","200717","001917",2017-07-21 00:19:17,3437
"3438","325.12","1.00","1.00","447.04","482.60",NA,NA,NA,NA,NA,NA,200717001918,"proximity","200717","001918",2017-07-21 00:19:18,3438
"3439","632.46","798.00","1.00","411.48","175.26",NA,NA,NA,NA,NA,NA,200717001918,"proximity","200717","001918",2017-07-21 00:19:18,3439
"3440","678.18","1461.00","1.00","457.20","320.04","4095.00","4095.00","4095.00","12.50","4095.00","10.10",200717001918,"proximity","200717","001918",2017-07-21 00:19:18,3440
"3441","421.64","455.00","1681.00","381.00","480.06",NA,NA,NA,NA,NA,NA,200717001918,"proximity","200717","001918",2017-07-21 00:19:18,3441
"3442","617.22","1.00","1.00","589.28","515.62",NA,NA,NA,NA,NA,NA,200717001918,"proximity","200717","001918",2017-07-21 00:19:18,3442
"3443","660.40","1.00","2378.00","622.30","640.08",NA,NA,NA,NA,NA,NA,200717001919,"proximity","200717","001919",2017-07-21 00:19:19,3443
"3444","299.72","1083.00","1.00","459.74","495.30","4095.00","4095.00","4095.00","12.70","4095.00","10.20",200717001919,"proximity","200717","001919",2017-07-21 00:19:19,3444
"3445","490.22","1087.00","1.00","454.66","195.58",NA,NA,NA,NA,NA,NA,200717001920,"proximity","200717","001920",2017-07-21 00:19:20,3445
"3446","604.52","239.00","1727.00","254.00","320.04",NA,NA,NA,NA,NA,NA,200717001920,"proximity","200717","001920",2017-07-21 00:19:20,3446
"3447","238.76","1.00","1555.00","373.38","609.60",NA,NA,NA,NA,NA,NA,200717001920,"proximity","200717","001920",2017-07-21 00:19:20,3447
"3448","574.04","366.00","1549.00","228.60","264.16","4095.00","4095.00","4095.00","13.10","4095.00","10.30",200717001921,"proximity","200717","001921",2017-07-21 00:19:21,3448
"3449","589.28","1.00","1.00","134.62","58.42",NA,NA,NA,NA,NA,NA,200717001921,"proximity","200717","001921",2017-07-21 00:19:21,3449
"3450","368.30","1.00","1.00","523.24","320.04",NA,NA,NA,NA,NA,NA,200717001921,"proximity","200717","001921",2017-07-21 00:19:21,3450
"3451","622.30","899.00","1.00","538.48","322.58",NA,NA,NA,NA,NA,NA,200717001921,"proximity","200717","001921",2017-07-21 00:19:21,3451
"3452","576.58","1560.00","1.00","444.50","66.04","4095.00","4095.00","4095.00","13.30","4095.00","10.30",200717001922,"proximity","200717","001922",2017-07-21 00:19:22,3452
"3453","439.42","724.00","1.00","289.56","419.10",NA,NA,NA,NA,NA,NA,200717001922,"proximity","200717","001922",2017-07-21 00:19:22,3453
"3454","523.24","872.00","1.00","589.28","500.38",NA,NA,NA,NA,NA,NA,200717001922,"proximity","200717","001922",2017-07-21 00:19:22,3454
"3455","543.56","150.00","1603.00","137.16","50.80",NA,NA,NA,NA,NA,NA,200717001922,"proximity","200717","001922",2017-07-21 00:19:22,3455
"3456","533.40","141.00","2001.00","160.02","320.04","4095.00","4095.00","4095.00","13.50","4095.00","10.30",200717001923,"proximity","200717","001923",2017-07-21 00:19:23,3456
"3457","218.44","134.00","1.00","264.16","480.06",NA,NA,NA,NA,NA,NA,200717001923,"proximity","200717","001923",2017-07-21 00:19:23,3457
"3458","596.90","115.00","1.00","195.58","347.98",NA,NA,NA,NA,NA,NA,200717001923,"proximity","200717","001923",2017-07-21 00:19:23,3458
"3459","513.08","452.00","1.00","322.58","640.08",NA,NA,NA,NA,NA,NA,200717001923,"proximity","200717","001923",2017-07-21 00:19:23,3459
"3460","353.06","890.00","1.00","388.62","607.06","4095.00","4095.00","4095.00","13.30","4095.00","10.40",200717001924,"proximity","200717","001924",2017-07-21 00:19:24,3460
"3461","332.74","1083.00","1.00","619.76","640.08",NA,NA,NA,NA,NA,NA,200717001924,"proximity","200717","001924",2017-07-21 00:19:24,3461
"3462","609.60","1217.00","1.00","426.72","152.40",NA,NA,NA,NA,NA,NA,200717001924,"proximity","200717","001924",2017-07-21 00:19:24,3462
"3463","246.38","934.00","1.00","548.64","320.04",NA,NA,NA,NA,NA,NA,200717001925,"proximity","200717","001925",2017-07-21 00:19:25,3463
"3464","482.60","737.00","1.00","480.06","281.94","4095.00","4095.00","4095.00","13.20","4095.00","10.40",200717001925,"proximity","200717","001925",2017-07-21 00:19:25,3464
"3465","629.92","713.00","1.00","426.72","322.58",NA,NA,NA,NA,NA,NA,200717001925,"proximity","200717","001925",2017-07-21 00:19:25,3465
"3466","251.46","321.00","380.00","335.28","396.24",NA,NA,NA,NA,NA,NA,200717001926,"proximity","200717","001926",2017-07-21 00:19:26,3466
"3467","520.70","686.00","394.00","368.30","353.06",NA,NA,NA,NA,NA,NA,200717001926,"proximity","200717","001926",2017-07-21 00:19:26,3467
"3468","558.80","1111.00","423.00","520.70","134.62","4095.00","4095.00","4095.00","13.00","4095.00","10.40",200717001926,"proximity","200717","001926",2017-07-21 00:19:26,3468
"3469","287.02","1107.00","1.00","256.54","304.80",NA,NA,NA,NA,NA,NA,200717001926,"proximity","200717","001926",2017-07-21 00:19:26,3469
"3470","652.78","1.00","1.00","538.48","368.30",NA,NA,NA,NA,NA,NA,200717001927,"proximity","200717","001927",2017-07-21 00:19:27,3470
"3471","660.40","660.00","1.00","467.36","640.08",NA,NA,NA,NA,NA,NA,200717001927,"proximity","200717","001927",2017-07-21 00:19:27,3471
"3472","241.30","660.00","1.00","383.54","543.56","4095.00","4095.00","4095.00","13.00","4095.00","10.40",200717001927,"proximity","200717","001927",2017-07-21 00:19:27,3472
"3473","368.30","747.00","1.00","248.92","292.10",NA,NA,NA,NA,NA,NA,200717001928,"proximity","200717","001928",2017-07-21 00:19:28,3473
"3474","411.48","684.00","1.00","109.22","111.76",NA,NA,NA,NA,NA,NA,200717001928,"proximity","200717","001928",2017-07-21 00:19:28,3474
"3475","233.68","741.00","1.00","393.70","563.88",NA,NA,NA,NA,NA,NA,200717001928,"proximity","200717","001928",2017-07-21 00:19:28,3475
"3476","477.52","743.00","1.00","256.54","370.84","4095.00","4095.00","4095.00","13.00","4095.00","10.30",200717001928,"proximity","200717","001928",2017-07-21 00:19:28,3476
"3477","393.70","313.00","1.00","144.78","142.24",NA,NA,NA,NA,NA,NA,200717001928,"proximity","200717","001928",2017-07-21 00:19:28,3477
"3478","276.86","1.00","1743.00","368.30","320.04",NA,NA,NA,NA,NA,NA,200717001929,"proximity","200717","001929",2017-07-21 00:19:29,3478
"3479","472.44","301.00","1759.00","325.12","401.32",NA,NA,NA,NA,NA,NA,200717001929,"proximity","200717","001929",2017-07-21 00:19:29,3479
"3480","434.34","712.00","1.00","246.38","177.80","4095.00","4095.00","4095.00","13.00","4095.00","10.30",200717001930,"proximity","200717","001930",2017-07-21 00:19:30,3480
"3481","292.10","748.00","1823.00","251.46","363.22",NA,NA,NA,NA,NA,NA,200717001930,"proximity","200717","001930",2017-07-21 00:19:30,3481
"3482","472.44","1.00","372.00","416.56","304.80",NA,NA,NA,NA,NA,NA,200717001930,"proximity","200717","001930",2017-07-21 00:19:30,3482
"3483","342.90","1.00","372.00","469.90","243.84",NA,NA,NA,NA,NA,NA,200717001930,"proximity","200717","001930",2017-07-21 00:19:30,3483
"3484","398.78","799.00","378.00","568.96","45.72","4095.00","4095.00","4095.00","13.10","4095.00","10.30",200717001931,"proximity","200717","001931",2017-07-21 00:19:31,3484
"3485","246.38","1.00","385.00","619.76","350.52",NA,NA,NA,NA,NA,NA,200717001931,"proximity","200717","001931",2017-07-21 00:19:31,3485
"3486","429.26","757.00","389.00","414.02","378.46",NA,NA,NA,NA,NA,NA,200717001931,"proximity","200717","001931",2017-07-21 00:19:31,3486
"3487","622.30","1.00","1.00","396.24","149.86",NA,NA,NA,NA,NA,NA,200717001932,"proximity","200717","001932",2017-07-21 00:19:32,3487
"3488","261.62","757.00","1.00","429.26","205.74","4095.00","4095.00","4095.00","13.10","4095.00","10.40",200717001932,"proximity","200717","001932",2017-07-21 00:19:32,3488
"3489","233.68","1.00","1.00","533.40","421.64",NA,NA,NA,NA,NA,NA,200717001932,"proximity","200717","001932",2017-07-21 00:19:32,3489
"3490","525.78","1.00","1.00","518.16","251.46",NA,NA,NA,NA,NA,NA,200717001932,"proximity","200717","001932",2017-07-21 00:19:32,3490
"3491","281.94","713.00","1.00","624.84","320.04",NA,NA,NA,NA,NA,NA,200717001933,"proximity","200717","001933",2017-07-21 00:19:33,3491
"3492","274.32","736.00","1.00","294.64","485.14","4095.00","4095.00","4095.00","13.20","4095.00","10.40",200717001933,"proximity","200717","001933",2017-07-21 00:19:33,3492
"3493","388.62","747.00","1.00","264.16","269.24",NA,NA,NA,NA,NA,NA,200717001933,"proximity","200717","001933",2017-07-21 00:19:33,3493
"3494","401.32","793.00","1.00","421.64","139.70",NA,NA,NA,NA,NA,NA,200717001933,"proximity","200717","001933",2017-07-21 00:19:33,3494
"3495","220.98","485.00","1.00","393.70","553.72",NA,NA,NA,NA,NA,NA,200717001934,"proximity","200717","001934",2017-07-21 00:19:34,3495
"3496","254.00","1.00","1.00","378.46","314.96","4095.00","4095.00","4095.00","13.20","4095.00","10.50",200717001934,"proximity","200717","001934",2017-07-21 00:19:34,3496
"3497","254.00","1.00","1.00","459.74","322.58",NA,NA,NA,NA,NA,NA,200717001934,"proximity","200717","001934",2017-07-21 00:19:34,3497
"3498","233.68","865.00","1.00","398.78","320.04",NA,NA,NA,NA,NA,NA,200717001935,"proximity","200717","001935",2017-07-21 00:19:35,3498
"3499","408.94","774.00","1.00","325.12","325.12",NA,NA,NA,NA,NA,NA,200717001935,"proximity","200717","001935",2017-07-21 00:19:35,3499
"3500","673.10","788.00","1.00","284.48","43.18","4095.00","4095.00","4095.00","13.30","4095.00","10.60",200717001935,"proximity","200717","001935",2017-07-21 00:19:35,3500
"3501","215.90","795.00","1.00","378.46","320.04",NA,NA,NA,NA,NA,NA,200717001936,"proximity","200717","001936",2017-07-21 00:19:36,3501
"3502","200.66","835.00","1.00","591.82","594.36",NA,NA,NA,NA,NA,NA,200717001936,"proximity","200717","001936",2017-07-21 00:19:36,3502
"3503","640.08","838.00","1.00","330.20","170.18",NA,NA,NA,NA,NA,NA,200717001936,"proximity","200717","001936",2017-07-21 00:19:36,3503
"3504","284.48","120.00","1600.00","193.04","320.04","4095.00","4095.00","4095.00","13.20","4095.00","10.60",200717001936,"proximity","200717","001936",2017-07-21 00:19:36,3504
"3505","254.00","123.00","1.00","312.42","624.84",NA,NA,NA,NA,NA,NA,200717001937,"proximity","200717","001937",2017-07-21 00:19:37,3505
"3506","264.16","839.00","1712.00","246.38","487.68",NA,NA,NA,NA,NA,NA,200717001937,"proximity","200717","001937",2017-07-21 00:19:37,3506
"3507","647.70","805.00","1.00","287.02","218.44",NA,NA,NA,NA,NA,NA,200717001937,"proximity","200717","001937",2017-07-21 00:19:37,3507
"3508","284.48","1.00","1.00","574.04","495.30","4095.00","4095.00","4095.00","13.20","4095.00","10.60",200717001938,"proximity","200717","001938",2017-07-21 00:19:38,3508
"3509","276.86","1.00","1.00","406.40","203.20",NA,NA,NA,NA,NA,NA,200717001938,"proximity","200717","001938",2017-07-21 00:19:38,3509
