"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat","LLgaussian","LRgaussian","SLgaussian","SRgaussian","left_class","right_class"
1238,978.292983434902,651.364444679516,2017-07-22 03:53:23,2017-07-22 00:06:14,638.293985875385,233.872997152327,640.833985875385,NA,NA,NA,NA,NA,NA,-84.397735,33.781645,987.705508886933,591.042827239336,627.719375550238,242.493603395653,"trashcan","bike"
1239,1051.67208382873,261.146903050338,2017-07-22 03:53:23,2017-07-22 00:06:14,639.738814673837,336.455841842423,642.278814673837,NA,NA,NA,NA,NA,NA,-84.397735,33.781645,1042.3463712821,310.377990215098,639.371569559598,308.361590603115,"parallel","bike"
1240,1069,166.827473479746,2017-07-22 03:53:23,2017-07-22 00:06:14,638.976356527711,270.181235272302,641.516356527711,NA,NA,NA,NA,NA,NA,-84.3977336666671,33.781661,1066.07170498719,182.394370450899,638.864234318707,261.607760427697,"car","parallel"
1241,1068.72771646534,166.071190482765,2017-07-22 03:53:24,2017-07-22 00:06:15,637.54,152.376687634448,640.08,781,715,849,888,21.4,19.3,-84.3977316666667,33.781685,1061.04736598729,224.964062585824,637.778978859728,171.315378057502,"wall","parallel"
1242,1022.29351904085,519.284130442066,2017-07-22 03:53:24,2017-07-22 00:06:15,637.54,148.401085562823,640.08,NA,NA,NA,NA,NA,NA,-84.3977316666667,33.781685,1025.28141884148,513.509588340325,637.54,148.440408181961,"parallel","wall"
1243,993.817769437528,837.789811140776,2017-07-22 03:53:24,2017-07-22 00:06:15,637.54,144.6618278304,640.08,NA,NA,NA,NA,NA,NA,-84.3977316666667,33.781685,1024.33663262903,778.807759480507,637.54,145.063475045459,"car","wall"
1244,1148.77233837093,801.790264822916,2017-07-22 03:53:24,2017-07-22 00:06:15,637.54,143.336627139858,640.08,NA,NA,NA,NA,NA,NA,-84.3977316666667,33.781685,1137.91739663241,802.748494162592,637.578029726918,146.112797204901,"people","nothing"
1245,1238.48445681396,771.550052065584,2017-07-22 03:53:24,2017-07-22 00:06:15,637.768573550683,158.697295649212,640.308573550683,NA,NA,NA,NA,NA,NA,-84.3977316666667,33.781685,1186.40571158538,776.147348196107,637.951028740864,172.016524532362,"nothing","bike"
1246,1015.18292313216,768.941389288927,2017-07-22 03:53:25,2017-07-22 00:06:16,639.093774241225,254.111745368203,641.633774241225,NA,NA,NA,NA,NA,NA,-84.3977276666676,33.781714,1035.40197790636,766.637263133695,638.977818124572,249.931963036147,"nothing","stop-car"
1247,913.405826139586,752.484026056067,2017-07-22 03:53:25,2017-07-22 00:06:16,639.722033263907,324.404066527814,642.262033263907,NA,NA,NA,NA,NA,NA,-84.397725,33.7817333333333,972.23186537641,745.780319224667,639.384666401601,312.243258705056,"trashcan","people"
1248,1165.19626040642,695.734759689582,2017-07-22 03:53:25,2017-07-22 00:06:16,638.322585336034,321.605170672069,640.862585336034,785,570,836,886,21.3,19.2,-84.397725,33.7817333333333,1146.24558065397,706.967785214489,638.527850694547,321.707803351325,"car","trashcan"
1249,1303.0856885425,706.500375421922,2017-07-22 03:53:25,2017-07-22 00:06:16,638.156862591838,319.423137408162,640.696862591838,785,570,836,886,21.3,19.2,-84.397725,33.7817333333333,1279.04382852638,720.751200761964,638.417273357045,319.553342790765,"car","trashcan"
1250,1296.47412352893,802.919031869833,2017-07-22 03:53:25,2017-07-22 00:06:16,639.556310519711,318.023689480289,642.096310519711,NA,NA,NA,NA,NA,NA,-84.397725,33.7817333333333,1296.07256774038,797.985632182037,639.410603133583,317.586567321905,"bike","bike"
1251,1287.44905098264,869.686024344453,2017-07-22 03:53:25,2017-07-22 00:06:16,640.08,313.996966209667,642.62,NA,NA,NA,NA,NA,NA,-84.397725,33.7817333333333,1287.20892707315,866.735930599207,639.992869324268,313.735574182472,"tree","wall"
1252,1276.98073971116,918.721798195105,2017-07-22 03:53:25,2017-07-22 00:06:16,640.08,308.399174498177,642.62,NA,NA,NA,NA,NA,NA,-84.397725,33.7817333333333,1281.66313020681,932.9176169994,640.08,308.210392405177,"car","nothing"
1253,1294.65542887655,1053.08000194171,2017-07-22 03:53:25,2017-07-22 00:06:16,640.08,301.666728483358,641.485345696672,NA,NA,NA,NA,NA,NA,-84.3977236666671,33.781752,1295.74815566324,1056.39287204103,640.08,301.622672514498,"posts","bike"
1254,1318.89783392631,1207.34985225836,2017-07-22 03:53:26,2017-07-22 00:06:17,640.08,294.669488843996,640.085897768799,NA,NA,NA,NA,NA,NA,-84.3977220000002,33.7817753333333,1314.88141692067,1162.84451613451,640.08,295.572795982762,"tree","wall"
1255,1319,1094.12520480964,2017-07-22 03:53:26,2017-07-22 00:06:17,640.08,293.101478830939,640.08,781,791,816,829,21.3,19.2,-84.3977216666667,33.78178,1319.19662927341,1107.28856931557,639.989564353006,293.014866151224,"tree","car"
1256,1320.28398500414,1060.01753262917,2017-07-22 03:53:26,2017-07-22 00:06:17,639.536446348246,291.012892696491,640.08,781,791,816,829,21.3,19.2,-84.3977216666667,33.78178,1320.67758631814,1084.617614754,639.369821791987,290.846268140232,"people","bike"
1257,1323.93366803413,1173.76598706367,2017-07-22 03:53:26,2017-07-22 00:06:17,637.991413865552,287.922827731105,640.08,NA,NA,NA,NA,NA,NA,-84.3977216666667,33.78178,1282.3133357922,1147.18914840316,638.173368502204,290.834101917528,"tree","people"
1258,1077.4288563559,1127.77723403389,2017-07-22 03:53:26,2017-07-22 00:06:17,637.54,302.330660639972,640.08,NA,NA,NA,NA,NA,NA,-84.3977196666674,33.7817993333333,1063.95187393825,1118.2293812337,637.615105566601,302.989827454207,"stop-car","trashcan"
1259,749.922102951629,1024.40214687068,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,320.700344222803,640.08,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7818283333333,804.209208471978,1045.25518553054,637.54,312.746108684534,"bike","parallel"
1260,748.70211178841,1046.36198780861,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,291.261957454343,640.08,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7818283333333,776.533083476855,1051.4456637517,637.54,295.420232047793,"nothing","parallel"
1261,914.757158688168,1098.87671186021,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,286.816429314116,640.08,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7818283333333,952.488827983975,1105.76887436316,637.54,292.453984608902,"tree","parallel"
1262,1307.59431324449,1192.81603142803,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,316.254816082576,640.08,785,346,1172,1360,21.2,19.1,-84.3977166666667,33.7818283333333,1250.22197609786,1181.10251259393,637.54,312.40927581772,"parallel","tree"
1263,1355.6012553527,1216.35251595436,2017-07-22 03:53:27,2017-07-22 00:06:18,637.54,322.58,640.08,785,346,1172,1360,21.2,19.1,-84.3977166666667,33.7818283333333,1340.30015702553,1212.77709562545,637.577580436256,320.475373105563,"parallel","wall"
1264,1311.64260482065,1218.39932421983,2017-07-22 03:53:27,2017-07-22 00:06:18,637.765873137868,316.25555213969,640.305873137868,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7818283333333,1313.98336196304,1216.2319564954,637.986077698671,310.089824437218,"car","posts"
1265,1281.7528213218,1207.41940375087,2017-07-22 03:53:28,2017-07-22 00:06:19,639.315261915156,272.872666375644,641.855261915156,NA,NA,NA,NA,NA,NA,-84.3977136666675,33.7818643333333,1294.33036652133,1210.89762022467,639.055017149629,280.15951981038,"wall","bike"
1266,1327.45900966114,1217.34492630993,2017-07-22 03:53:28,2017-07-22 00:06:19,639.300477743455,273.286623183249,641.840477743455,NA,NA,NA,NA,NA,NA,-84.3977116666667,33.7818883333333,1339.71736604897,1220.73487374829,639.046837384126,280.388553244475,"nothing","trashcan"
1267,1446.84272009058,1247.64536042908,2017-07-22 03:53:28,2017-07-22 00:06:19,637.761215690203,316.385960674327,640.301215690203,NA,NA,NA,NA,NA,NA,-84.3977116666667,33.7818883333333,1491.91034858256,1255.07029539136,637.980510280949,310.245712133428,"parallel","people"
1268,1837.10052560357,1322.57256117119,2017-07-22 03:53:28,2017-07-22 00:06:19,637.54,322.58,640.08,781,915,697,670,21.3,19.2,-84.3977116666667,33.7818883333333,1824.14993566919,1320.99200493329,637.576805537051,321.549444962583,"trashcan","stop-car"
1269,2149.52021434284,1388,2017-07-22 03:53:28,2017-07-22 00:06:19,637.54,322.58,640.08,781,915,697,670,21.3,19.2,-84.397711166667,33.7818946666667,2070.51870357044,1377.11428017726,637.54,322.58,"parallel","nothing"
1270,1987.1098874642,1388,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977081666675,33.7819326666667,1961.63404340609,1388,637.54,322.58,"bike","nothing"
1271,1671.57976181558,1388,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7819516666667,1651.23589350222,1388,637.54,322.58,"posts","wall"
1272,1233.77502123215,1388,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7819516666667,1277.02627009703,1423.78708534919,637.54,322.58,"stop-car","nothing"
1273,1055.92722290477,1603.09439666576,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7819516666667,1084.66632492457,1626.87379550011,637.54,322.58,"wall","tree"
1274,1050.81268154282,1961.11229200268,2017-07-22 03:53:29,2017-07-22 00:06:20,637.54,322.58,640.08,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7819516666667,1042.90191887183,1850.85603727577,637.67953706378,332.347594464597,"parallel","nothing"
1275,998.151358785288,1656.44692163878,2017-07-22 03:53:29,2017-07-22 00:06:20,638.378672394061,381.287067584258,640.08,NA,NA,NA,NA,NA,NA,-84.3977026666686,33.7819696666668,993.808444709951,1595.91755671376,638.45527657289,386.649360102279,"trashcan","bike"
1276,919.387421811166,987.976365631133,2017-07-22 03:53:30,2017-07-22 00:06:21,639.677765899998,472.223612999835,640.08,781,745,855,864,21.3,19.2,-84.3976960000015,33.7819996666668,939.293983750288,1064.75908166265,639.390632392976,469.363689367259,"wall","bike"
1277,960.269717219654,781,2017-07-22 03:53:30,2017-07-22 00:06:21,639.25107459131,545.970897477928,640.08,781,745,855,864,21.3,19.2,-84.3976933333333,33.7820116666667,969.197647252768,815.436419436884,639.122297564484,544.68824514601,"nothing","posts"
1278,1054.81236817846,781,2017-07-22 03:53:30,2017-07-22 00:06:21,638.050382924133,612.008939172655,640.08,NA,NA,NA,NA,NA,NA,-84.3976933333333,33.7820116666667,1041.20188995374,781,638.165235464634,605.692049445103,"stop-car","bike"
1279,1067.55071533568,781,2017-07-22 03:53:30,2017-07-22 00:06:21,637.54,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3976933333333,33.7820116666667,1057.48774605535,781,637.624916750738,635.409578709429,"car","nothing"
1280,1019.80667660148,781,2017-07-22 03:53:30,2017-07-22 00:06:21,637.54,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3976933333333,33.7820116666667,1015.90380720696,787.468644644632,637.54,640.08,"wall","posts"
1281,948.604864497649,819.879087344118,2017-07-22 03:53:30,2017-07-22 00:06:21,637.54,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3976916666675,33.7820233333334,944.013606548173,827.488672278899,637.54,640.08,"wall","nothing"
1282,849.807794245696,904.494759952251,2017-07-22 03:53:31,2017-07-22 00:06:22,637.54,640.08,640.08,NA,NA,NA,NA,NA,NA,-84.3976883333347,33.7820466666667,866.708967947973,896.100013145543,631.96848577284,640.168436733764,"wall","nothing"
1283,852.593396205332,938.65471698779,2017-07-22 03:53:31,2017-07-22 00:06:22,604.053017768492,640.6115394005,640.08,NA,NA,NA,NA,NA,NA,-84.397685,33.78207,884.819083731194,922.648344163206,593.429739190735,640.780162869988,"car","bike"
1284,1049.06799931947,876.610105478062,2017-07-22 03:53:31,2017-07-22 00:06:22,506.715971358818,642.156571883193,640.08,785,576,817,869,21.3,19.2,-84.397685,33.78207,1014.91892109527,897.793869770668,517.153403317302,641.796660436349,"bike","car"
1285,1040.29327000946,941.888212629786,2017-07-22 03:53:31,2017-07-22 00:06:22,472.111978170567,641.538395634113,640.08,785,576,817,869,21.3,19.2,-84.397685,33.78207,1027.87488400722,949.846709099617,476.641696040046,639.582372946055,"parallel","parallel"
1286,956.879177961393,1055,2017-07-22 03:53:31,2017-07-22 00:06:22,464.73336315142,629.163757078943,640.08,NA,NA,NA,NA,NA,NA,-84.397685,33.78207,994.135800180264,1036.18062928944,465.703945925122,598.83304540076,"car","parallel"
1287,1097.39197461578,1055,2017-07-22 03:53:32,2017-07-22 00:06:23,463.188330668727,434.489664259597,640.08,NA,NA,NA,NA,NA,NA,-84.3976869999996,33.782097,1087.15146528629,1055,471.469465460219,448.074247550981,"bike","parallel"
1288,1176.35530016114,1055,2017-07-22 03:53:32,2017-07-22 00:06:23,511.416161058322,321.464236552415,640.08,NA,NA,NA,NA,NA,NA,-84.3976883333333,33.782115,1161.74599878439,1055,523.230182218583,340.844256138937,"trashcan","parallel"
1289,1167.51100363618,1055,2017-07-22 03:53:32,2017-07-22 00:06:23,630.650884824909,324.920315502171,640.08,NA,NA,NA,NA,NA,NA,-84.3976883333333,33.782115,1167.93761313125,959.332820730386,612.229886827754,304.873935328797,"nothing","trashcan"
1290,1161.23079723084,480.002790673443,2017-07-22 03:53:32,2017-07-22 00:06:23,639.168197225964,207.889799730612,641.708197225964,781,847,791,774,21.2,19.1,-84.3976883333333,33.782115,1160.98962604417,523.218416246306,637.902803862095,216.438446737521,"wall","people"
1291,1153.50105755442,164.748413668377,2017-07-22 03:53:32,2017-07-22 00:06:23,640.08,142.24,641.803763299158,781,847,791,774,21.2,19.1,-84.3976883333333,33.782115,1153.19990593587,219.580088395042,639.927584148775,153.167696144623,"posts","tree"
1292,1143.9612787238,179.053873079935,2017-07-22 03:53:32,2017-07-22 00:06:23,640.07572382428,142.269933230039,640.08,NA,NA,NA,NA,NA,NA,-84.3976883333333,33.782115,1142.94506827789,180.295908069376,639.788926653991,144.277513422062,"posts","wall"
1293,1128.31367717962,200.824449141391,2017-07-22 03:53:33,2017-07-22 00:06:24,638.347684349402,154.366209554186,640.08,NA,NA,NA,NA,NA,NA,-84.3976943333322,33.7821390000001,1129.7002631026,198.274640370302,638.675971686537,154.170118460193,"trashcan","people"
1294,1121,207.269676019497,2017-07-22 03:53:33,2017-07-22 00:06:24,638.592780323386,165.283901616931,640.08,NA,NA,NA,NA,NA,NA,-84.3976983333333,33.782155,1115.54811401841,205.577057335366,638.799443014973,164.297462305431,"trashcan","tree"
1295,1080.9183531895,203.541601800404,2017-07-22 03:53:33,2017-07-22 00:06:24,640.08,170.272707141859,640.569458571628,NA,NA,NA,NA,NA,NA,-84.3976983333333,33.782155,1060.65543582945,205.1977056231,639.832558605315,167.798293195006,"car","bike"
1296,919.048638372843,209.767360062583,2017-07-22 03:53:33,2017-07-22 00:06:24,640.08,160.38931590065,642.54613681987,783,410,975,1165,21.2,19.1,-84.3976983333333,33.782155,947.217450713189,206.277418710682,640.08,161.972253585262,"wall","tree"
1297,926.484516230715,195.017204188095,2017-07-22 03:53:33,2017-07-22 00:06:24,640.08,160.02,642.62,NA,NA,NA,NA,NA,NA,-84.3976983333333,33.782155,923.541869002131,196.373334292071,640.08,160.527172035267,"posts","nothing"
1298,916.233931945705,188.417921279897,2017-07-22 03:53:34,2017-07-22 00:06:25,640.08,162.698986632708,642.62,NA,NA,NA,NA,NA,NA,-84.3977024999992,33.7821716666667,917.119643048594,223.16849308931,640.08,162.65273785483,"nothing","tree"
1299,911.306818221018,390.683182779369,2017-07-22 03:53:34,2017-07-22 00:06:25,640.08,165.1,641.776027268745,NA,NA,NA,NA,NA,NA,-84.3977066666667,33.7821883333333,900.027274351923,420.915563541826,640.08,171.413149709938,"parallel","parallel"
1300,838.585228933007,774.656891234505,2017-07-22 03:53:34,2017-07-22 00:06:25,640.08,205.44551526428,640.08,NA,NA,NA,NA,NA,NA,-84.3977069999999,33.7821916666666,785.229594365116,689.370439916855,640.08,228.897580155775,"posts","bike"
1301,445.175382579083,646.025630300839,2017-07-22 03:53:35,2017-07-22 00:06:26,640.08,386.747124023814,640.08,780,871,716,727,21.2,19.1,-84.39771,33.7822216666667,614.345239150462,599.097283339215,640.08,331.401061777822,"car","trashcan"
1302,1068.54261874558,235.33662764997,2017-07-22 03:53:35,2017-07-22 00:06:26,640.08,235.397225948683,640.08,NA,NA,NA,NA,NA,NA,-84.39771,33.7822216666667,943.176158306351,300.023431438248,640.08,254.66301693536,"tree","trashcan"
1303,938.408335937106,213.440646205365,2017-07-22 03:53:35,2017-07-22 00:06:26,640.08,199.842275915117,642.264810340407,NA,NA,NA,NA,NA,NA,-84.39771,33.7822216666667,982.384935917138,217.176731436818,640.08,205.377014201956,"tree","bike"
1304,1072.59063962404,214,2017-07-22 03:53:35,2017-07-22 00:06:26,640.08,197.553270310794,640.646729689206,NA,NA,NA,NA,NA,NA,-84.39771,33.7822216666667,1005.71125400253,274.837732316556,640.08,197.735289235304,"nothing","stop-car"
1305,804.80164670291,580.217948213826,2017-07-22 03:53:36,2017-07-22 00:06:27,640.08,196.35826971882,640.08,781,708,844,889,21.1,19,-84.3977139999995,33.7822396666667,821.076368955664,545.695776857853,640.08,196.427604780804,"posts","parallel"
1306,634.830107472197,738.944128183549,2017-07-22 03:53:36,2017-07-22 00:06:27,640.08,195.58,641.632382882757,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7822516666667,663.156141629343,715.821904278604,640.08,211.140329539868,"tree","people"
1307,635.109125600822,758.696688148255,2017-07-22 03:53:36,2017-07-22 00:06:27,640.08,288.325404021055,641.27586370984,NA,NA,NA,NA,NA,NA,-84.3977166666667,33.7822516666667,638.039360015488,759.51479788982,640.08,286.623217417082,"people","trashcan"
1308,653,783.366408019984,2017-07-22 03:53:36,2017-07-22 00:06:27,640.08,370.84,640.08,NA,NA,NA,NA,NA,NA,-84.3977179999997,33.7822643333333,650.023342964671,780.606932004732,639.957395175451,356.866134771647,"trashcan","wall"
1309,653,791.450596468219,2017-07-22 03:53:37,2017-07-22 00:06:28,639.343096994145,369.36619398829,640.08,NA,NA,NA,NA,NA,NA,-84.39772,33.7822833333333,654.311825080897,791.553465588945,639.165705226395,369.019597272705,"tree","tree"
1310,660.884582428364,800.153068614115,2017-07-22 03:53:37,2017-07-22 00:06:28,637.54,365.809205993533,640.08,779,935,509,404,21.1,19,-84.39772,33.7822833333333,708.95490253296,830.979490106251,637.839996592299,366.70919577043,"trashcan","people"
1311,957.690612343741,994.134405119005,2017-07-22 03:53:37,2017-07-22 00:06:28,637.54,367.661508981212,640.08,NA,NA,NA,NA,NA,NA,-84.39772,33.7822833333333,924.376445682027,972.98507735763,637.741952227496,368.267365663699,"car","wall"
1312,1054.26545526509,1061,2017-07-22 03:53:37,2017-07-22 00:06:28,638.75381196889,373.155247875559,640.08,NA,NA,NA,NA,NA,NA,-84.3977219999995,33.7822973333333,1034.62610480284,1049.87500191533,638.772508930746,373.700271989039,"trashcan","wall"
1313,1032.80011141609,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,640.08,381.924795115666,640.08,NA,NA,NA,NA,NA,NA,-84.397725,33.7823183333333,1027.4678141648,1061,639.859350810648,382.495310884328,"people","posts"
1314,979.285573034575,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,640.08,394.123365531349,640.08,NA,NA,NA,NA,NA,NA,-84.397725,33.7823183333333,951.831777276428,1061,640.08,394.602627670358,"people","bike"
1315,760.762971627938,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,640.08,409.202489074757,640.08,780,835,781,764,21.1,19,-84.397725,33.7823183333333,781.573188528418,1061,639.973030350651,417.753709227662,"people","nothing"
1316,667.317922780195,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,639.437070519612,475.677794274157,640.08,780,835,781,764,21.1,19,-84.397725,33.7823183333333,712.772367336788,1061,639.254100172268,490.132451714293,"people","stop-car"
1317,847.071885036054,1061,2017-07-22 03:53:38,2017-07-22 00:06:29,637.694417603086,629.031250928468,640.08,NA,NA,NA,NA,NA,NA,-84.397725,33.7823183333333,821.167236120574,1061,638.222914054855,605.51315882472,"tree","car"
