"dist","LidarLeft","LidarRight","time","video_time","USLeft","USRight","USRear","CO","SO","NO","O3","P10","P25","lon","lat"
1026,1574,1950.49802839338,2017-07-22 03:52:57,2017-07-22 00:05:48,328.404205342792,317.184784264472,640.08,NA,NA,NA,NA,NA,NA,-84.3977833333333,33.779995
1027,1574,1641.30355924425,2017-07-22 03:52:57,2017-07-22 00:05:48,352.29622938676,333.369703778128,640.08,NA,NA,NA,NA,NA,NA,-84.3977833333333,33.779995
1028,1574,1332.10909009511,2017-07-22 03:52:57,2017-07-22 00:05:48,376.188253430727,349.554623291783,640.08,NA,NA,NA,NA,NA,NA,-84.3977833333333,33.779995
1029,1574,1022.91462094598,2017-07-22 03:52:57,2017-07-22 00:05:48,400.080277474695,365.739542805438,640.08,NA,NA,NA,NA,NA,NA,-84.3977833333333,33.779995
1030,1574,974,2017-07-22 03:52:57,2017-07-22 00:05:48,464.196904555987,365.704864320173,640.08,NA,NA,NA,NA,NA,NA,-84.3977833333333,33.779995
1031,1574,974,2017-07-22 03:52:57,2017-07-22 00:05:48,535.872976687889,362.622022508048,640.08,786,262,1083,1357,23.5,21.3,-84.3977833333333,33.779995
1032,1574,974,2017-07-22 03:52:57,2017-07-22 00:05:48,607.549048819792,359.539180695923,640.08,786,262,1083,1357,23.5,21.3,-84.3977833333333,33.779995
1033,1616.25724258184,974,2017-07-22 03:52:57,2017-07-22 00:05:48,551.6877913994,357.71908472095,640.08,786,262,1083,1357,23.5,21.3,-84.3977833333333,33.779995
1034,1693.63171719718,974,2017-07-22 03:52:57,2017-07-22 00:05:48,389.838596262846,356.948374267918,640.08,786,262,1083,1357,23.5,21.3,-84.3977833333333,33.779995
1035,1771.00619181252,974,2017-07-22 03:52:57,2017-07-22 00:05:48,227.989401126292,356.177663814887,640.08,NA,NA,NA,NA,NA,NA,-84.3977833333333,33.779995
1036,1806.95924210166,1058.74291398846,2017-07-22 03:52:57,2017-07-22 00:05:48,120.386311308232,352.125160513406,640.08,NA,NA,NA,NA,NA,NA,-84.3977833333333,33.779995
1037,1718.96474155872,1397.06659711042,2017-07-22 03:52:57,2017-07-22 00:05:48,175.106753473447,338.252372358844,640.08,NA,NA,NA,NA,NA,NA,-84.3977843333325,33.7800255
1038,1630.97024101579,1735.39028023239,2017-07-22 03:52:58,2017-07-22 00:05:49,229.827195638663,324.379584204283,640.08,NA,NA,NA,NA,NA,NA,-84.3977853333324,33.780056
1039,1542.97574047286,2073.71396335436,2017-07-22 03:52:58,2017-07-22 00:05:49,284.547637803879,310.506796049721,640.08,NA,NA,NA,NA,NA,NA,-84.397786333333,33.7800865
1040,1321.89246783869,2062.75623237611,2017-07-22 03:52:58,2017-07-22 00:05:49,211.270943449214,300.032622648398,640.08,NA,NA,NA,NA,NA,NA,-84.3977866666667,33.7800966666667
1041,1094.51147767996,2035.27061818109,2017-07-22 03:52:58,2017-07-22 00:05:49,131.937466113611,289.719270594769,640.08,NA,NA,NA,NA,NA,NA,-84.3977866666667,33.7800966666667
1042,867.13048752122,2007.78500398608,2017-07-22 03:52:58,2017-07-22 00:05:49,52.603988778008,279.405918541141,640.08,NA,NA,NA,NA,NA,NA,-84.3977866666667,33.7800966666667
1043,811,2045.2240309009,2017-07-22 03:52:58,2017-07-22 00:05:49,108.901850468145,285.822423283639,640.08,NA,NA,NA,NA,NA,NA,-84.3977866666667,33.7800966666667
1044,811,2103.94329759024,2017-07-22 03:52:58,2017-07-22 00:05:49,209.655366684361,297.72244488398,640.08,783,925,723,680,23.4,21.2,-84.3977866666667,33.7800966666667
1045,811,2162.66256427958,2017-07-22 03:52:58,2017-07-22 00:05:49,310.408882900576,309.62246648432,640.08,783,925,723,680,23.4,21.2,-84.3977866666667,33.7800966666667
1046,907.112030216287,2189,2017-07-22 03:52:58,2017-07-22 00:05:49,356.037499205644,303.147521447611,640.08,783,925,723,680,23.4,21.2,-84.3977865000002,33.7801071666667
